[idKey],[TduCompanyName],[RepCompany],[Product],[kwh500],[kwh1000],[kwh2000],[Fees/Credits],[PrePaid],[TimeOfUse],[Fixed],[RateType],[Renewable],[TermValue],[CancelFee],[Website],[SpecialTerms],[TermsURL],[Promotion],[PromotionDesc],[FactsURL],[EnrollURL],[PrepaidURL],[EnrollPhone],[NewCustomer],[MinUsageFeesCredits],[Language],[Rating]
23619,ONCOR ELECTRIC DELIVERY COMPANY,FIRST CHOICE POWER ,You Got This 26,0.1,0.091,0.087,,False,False,1.0,Fixed,15.0,26.0,135.00,https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC,Lock in a fixed Texas energy rate for 26 months! Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_ENG_2020303.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFORXXX1322_ENG_20200505.PDF,https://www.firstchoicepower.com/texas/electricity-plans/you-got-this-26-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC,,(888) 676-9883,True,False,English,2.0
23563,ONCOR ELECTRIC DELIVERY COMPANY,Iberdrola Texas,Give to COVID Relief 12,0.122,0.118,0.116,,False,False,1.0,Fixed,100.0,12.0,250,https://iberdrolatexas.com/ELPL?campaign=PTC&promo_code=PTC001,"100% renewable Texas wind content, with no hidden fees or base charges.",https://iberdrolatexas.com/cms/api/files/contents/IBRSOL-TX-TOS,False,,https://storage.googleapis.com/ibtex_april20_efl/ONC/ONC_12U_OP_200326_C.pdf,https://iberdrolatexas.com/ELPL?campaign=PTC&promo_code=PTC001,,(844) 956-0456,True,False,English,
23565,ONCOR ELECTRIC DELIVERY COMPANY,Iberdrola Texas,Give to COVID Relief 24,0.121,0.117,0.115,,False,False,1.0,Fixed,100.0,24.0,250,https://iberdrolatexas.com/ELPL?campaign=PTC&promo_code=PTC001,"100% renewable Texas wind content, with no hidden fees or base charges.",https://iberdrolatexas.com/cms/api/files/contents/IBRSOL-TX-TOS,False,,https://storage.googleapis.com/ibtex_may20_efl/ONC/ONC_24U_OP_200423_C_EN.pdf,https://iberdrolatexas.com/ELPL?campaign=PTC&promo_code=PTC001,,(844) 956-0456,True,False,English,
23514,ONCOR ELECTRIC DELIVERY COMPANY,STREAM ENERGY,Smart Choice 60 Month Plan,0.122,0.096,0.094,"Minimum Usage Fee of $10.95 if monthly usage is below 1,000 kwh.
",False,False,1.0,Fixed,10.0,60.0,300.00,www.mystream.com,Enjoy peace of mind at a competitive price. This offer is for new customers only.,https://io.nrg.com/streamrest/rest/legal/getDocument/documentId/090175188219349c.pdf,False,,https://io.nrg.com/streamrest/rest/legal/getDocument/documentId/0901751882461887.pdf,https://mystream.com/en/services/energy?utm_source=power_to_choose&utm_medium=affiliate,,(888) 685-7693,True,True,English,3.0
23433,ONCOR ELECTRIC DELIVERY COMPANY,GREEN ENERGY EXCHANGE,Texas Green 24 Autopay,0.096,0.092,0.091,,False,False,1.0,Fixed,100.0,24.0,150.00,https://getgex.com,"100% Renewable, made in Texas!",https://bit.ly/2Qr439K,False,,https://bit.ly/2x8IJPZ,https://getgex.com/customers/new/residential-pricing-options?zip=75001,,(800) 791-8494,False,False,English,1.0
22983,ONCOR ELECTRIC DELIVERY COMPANY,DIRECT ENERGY,Live Brighter 36,0.101,0.092,0.088,,False,False,1.0,Fixed,15.0,36.0,135.00,https://www.directenergy.com/texas/electricity-plans/msid/62/pid/?utm_source=BD&utm_medium=PTC,Lock in a fixed Texas energy rate for 36 months! Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_FIXED_TOS_ENG_2020303.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FDORXXX4396_ENG_20200505.PDF,https://www.directenergy.com/texas/electricity-plans/live-brighter-36-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC,,(877) 697-7560,True,False,English,3.0
22962,ONCOR ELECTRIC DELIVERY COMPANY,FIRST CHOICE POWER ,You Got This 25,0.102,0.093,0.089,,False,False,1.0,Fixed,15.0,25.0,135.00,https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC,Lock in a fixed Texas energy rate for 25 months! Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_ENG_2020303.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFORXXX1320_ENG_20200505.PDF,https://www.firstchoicepower.com/texas/electricity-plans/you-got-this-25-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC,,(888) 676-9883,True,False,English,2.0
22850,ONCOR ELECTRIC DELIVERY COMPANY,SUMMER ENERGY LLC,12 Months PTC Texas Summer Savings Product,0.104,0.096,0.092,,False,False,1.0,Fixed,11.0,12.0,200.00,https://www.summerenergy.com/,NEW CUSTOMERS ONLY PROMO CODE PTCONC2019. Online account management available. Customer service available Mon-Fri 8AM-7PM CST and Saturday 8AM-5PM CST. Toll free 1-888-594-9299.,https://www.summerenergy.com/PDF/TOS.pdf,False,,https://www.summerenergy.com/PDF/UBEFL12MPTCSUMRES4ALLONC051420.pdf,https://www.summerenergy.com/Signup?promocode=PTCONC2019,,(888) 594-9299,True,False,English,4.0
22835,ONCOR ELECTRIC DELIVERY COMPANY,SOUTHERN FEDERAL POWER LLC,Residential Fixed - 36,0.112,0.104,0.099,,False,False,1.0,Fixed,5.0,36.0,199.00,https://southernfederal.com,Zero minimum usage fees. Zero maximum usage fees. Zero credit card fees. This product is priced perfectly for Texas residents looking for the best possible rate at the longest possible term.,https://bit.ly/2ZfBfqk,False,,https://bit.ly/2VMyH0m,https://southernfederal.com/?utm_source=Power2Choose&utm_medium=Referral&utm_campaign=SoFed%20Try%20Us%207%2020190913,,(844) 644-0474,True,False,English,
22837,ONCOR ELECTRIC DELIVERY COMPANY,SPARK ENERGY LLC,Choice 15,0.107,0.104,0.102,,False,False,1.0,Fixed,0.0,15.0,100.00,www.sparkenergy.com,,https://www.sparkenergy.com/api/enrollment-product-document/146171/TOS/NoPromo/ONCOR/Electric/75001,False,,https://www.sparkenergy.com/Spark/media/Documents/Electricity-Facts-Label-(13)-1-2_1.pdf,https://www.sparkenergy.com/products-and-services/?UtilityID=47&ProductID=146170,,(877) 547-7275,True,False,English,2.0
22814,ONCOR ELECTRIC DELIVERY COMPANY,SUMMER ENERGY LLC,3 Months PTC Texas Summer Savings Product,0.111,0.102,0.098,,False,False,1.0,Fixed,11.0,3.0,100.00,https://www.summerenergy.com/,NEW CUSTOMERS ONLY PROMO CODE PTCONC2019. Online account management available. Customer service available Mon-Fri 8AM-7PM CST and Saturday 8AM-5PM CST. Toll free 1-888-594-9299.,https://www.summerenergy.com/PDF/TOS.pdf,False,,https://www.summerenergy.com/PDF/UBEFL3MPTCSUMRES4ALLONC051420.pdf,https://www.summerenergy.com/Signup?promocode=PTCONC2019,,(888) 594-9299,True,False,English,4.0
22823,ONCOR ELECTRIC DELIVERY COMPANY,SOUTHERN FEDERAL POWER LLC,Bonus Back - 12,0.112,0.104,0.099,,False,False,1.0,Fixed,6.0,12.0,149.00,https://southernfederal.com,Zero minimum fees. Zero maximum usage fees. Zero credit card fees. We sweeten this deal with a bonus credit of $25 applied to your 2nd month's bill.,https://bit.ly/2ZfBfqk,False,,https://bit.ly/3frY5jP,https://southernfederal.com/?utm_source=Power2Choose&utm_medium=Referral&utm_campaign=Oncor%20Better%20Rate%2012%20200418,,(844) 644-0474,True,False,English,
22742,ONCOR ELECTRIC DELIVERY COMPANY,FIRST CHOICE POWER ,Monthly Freedom Plan,0.113,0.104,0.1,,False,False,0.0,Variable,15.0,1.0,0.00,https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC,A month-to-month plan with a low introductory rate and no contract for your Texas electricity needs!,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_VAR_TOS_ENG_2020303.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VFORXXX0208_ENG_20200505.PDF,https://www.firstchoicepower.com/texas/electricity-plans/monthly-freedom-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC,,(888) 676-9883,True,False,English,2.0
22732,ONCOR ELECTRIC DELIVERY COMPANY,FIRST CHOICE POWER ,You Got This 15,0.104,0.095,0.091,,False,False,1.0,Fixed,15.0,15.0,135.00,https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC,Lock in a fixed Texas energy rate for 15 months! Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_ENG_2020303.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFORXXX1318_ENG_20200505.PDF,https://www.firstchoicepower.com/texas/electricity-plans/you-got-this-15-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC,,(888) 676-9883,True,False,English,2.0
22721,ONCOR ELECTRIC DELIVERY COMPANY,DIRECT ENERGY,Bright Choice,0.113,0.104,0.1,,False,False,0.0,Variable,15.0,1.0,0.00,https://www.directenergy.com/texas/electricity-plans/msid/62/pid/?utm_source=BD&utm_medium=PTC,Take advantage of market prices and pay the going energy rate each month. Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_VAR_TOS_ENG_2020303.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VDORXXX0472_ENG_20200505.PDF,https://www.directenergy.com/texas/electricity-plans/bright-choice-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC,,(877) 697-7560,True,False,English,3.0
22675,ONCOR ELECTRIC DELIVERY COMPANY,Iberdrola Texas,Wind by TX 36,0.115,0.111,0.109,,False,False,1.0,Fixed,100.0,36.0,250,https://iberdrolatexas.com/ELPL?campaign=PTC&promo_code=PTC001,"100% renewable Texas wind content, with no hidden fees or base charges.",https://storage.googleapis.com/ibtex_webpdf/TOS/IBRSOL-TX-TOS.pdf,False,,https://storage.googleapis.com/ibtex_may20_efl/ONC/ONC_36U_DA_200423_E_EN.pdf,https://iberdrolatexas.com/ELPL?campaign=PTC&promo_code=PTC001,,(844) 956-0456,True,False,English,
22613,ONCOR ELECTRIC DELIVERY COMPANY,TEXPO ENERGY,Texpo Saver Fixed Autopay E-Plan,0.102,0.095,0.092,,False,False,1.0,Fixed,16.0,36.0,$175.00,http://www.texpoenergy.com,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRTXUSAVER36&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRTXUSAVER36&lang=en,https://enroll.texpoenergy.com,,(877) 839-7657,False,False,English,4.0
22579,ONCOR ELECTRIC DELIVERY COMPANY,TEXPO ENERGY,Texpo Saver Fixed Autopay E-Plan,0.118,0.111,0.108,,False,False,1.0,Fixed,16.0,6.0,$175.00,http://www.texpoenergy.com,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRTXUSAVER6&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRTXUSAVER6&lang=en,https://enroll.texpoenergy.com,,(877) 839-7657,False,False,English,4.0
22590,ONCOR ELECTRIC DELIVERY COMPANY,TEXPO ENERGY,Texpo Saver Fixed Autopay E-Plan ,0.106,0.099,0.096,,False,False,1.0,Fixed,16.0,3.0,175.00,http://www.texpoenergy.com,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRTXUSAVER3&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRTXUSAVER3&lang=en,https://enroll.texpoenergy.com,,(877) 839-7657,False,False,English,4.0
22570,ONCOR ELECTRIC DELIVERY COMPANY,TEXPO ENERGY,Texpo Saver Fixed Autopay E-Plan ,0.117,0.11,0.107,,False,False,1.0,Fixed,16.0,9.0,$175.00 ,http://www.texpoenergy.com,"If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.",https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRTXUSAVER9&lang=en,False,,https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRTXUSAVER9&lang=en,https://enroll.texpoenergy.com,,(877) 839-7657,False,False,English,4.0
22467,ONCOR ELECTRIC DELIVERY COMPANY,VETERAN ENERGY LLC,Secure 12-Month,0.123,0.099,0.098,A Service Fee of $9.95 shall be applied if you use 999 or fewer kWh in one billing cycle.,False,False,1.0,Fixed,3.0,12.0,150.00,https://www.veteranenergy.us,Join Veteran Energy and Support Our Heroes every time you turn on a light switch. Go to VeteranEnergy.us for details.,https://api.veteranenergy.us/enrollments/pdf/VE/terms-of-service?languagePreference=es_US,False,,https://api.veteranenergy.us/enrollments/pdf/electricity-facts-label?businessEntityAliasId=29&ldcName=ONCOR&rateDescriptor=Secure%2012-month&promoCode=PTC,https://signup.veteranenergy.us/?promoCode=PTC&utm_source=Power%20to%20Choose&utm_medium=enroll&utm_campaign=Secure%20Plan&utm_term=12,,(855) 856-7613,False,True,English,5.0
22545,ONCOR ELECTRIC DELIVERY COMPANY,GREEN MOUNTAIN ENERGY COMPANY,Pollution Free e-Plus 18 Choice,0.104,0.1,0.099,"
",False,False,1.0,Fixed,100.0,18.0,150.00,https://www.greenmountainenergy.com,Sign up for 100% Pollution Free Electricity today! This plan requires you to enroll in Tree Free billing and Auto Pay at greenmountain.com/myaccount within thirty (30) days of your service start date. Additional terms and conditions apply. See order confirmation page for details.,https://signup.greenmountain.com/files/0901751881a3001a.pdf,False,,https://signup.greenmountain.com/files/090175188224ba8b.pdf,https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-P12,,(844) 854-2260,False,False,English,4.0
22438,ONCOR ELECTRIC DELIVERY COMPANY,CONSERVICE ENERGY,Conservice Green,0.11,0.105,0.103,,False,False,1.0,Fixed,100.0,12.0,150.00,https://customer.conserviceenergy.com/,,https://www.conserviceenergy.com/DownLoads/TOS_Bundled.pdf,False,,https://www.conserviceenergy.com/DownLoads/Conservice_Green_EFL_English.pdf,https://customer.conserviceenergy.com/Enrollment/EnrollmentMain,,(877) 815-4412,False,False,English,5.0
22461,ONCOR ELECTRIC DELIVERY COMPANY,INFINITE ENERGY,12 Month Saver,0.121,0.097,0.096,A Service Fee of $9.95 shall be applied if you use 999 or fewer kWh in one billing cycle.,False,False,1.0,Fixed,4.0,12.0,150.00,https://www.infiniteenergy.com/texas/electricity/?promoCode=PTC&utm_source=Power%20to%20Choose&utm_medium=enroll&utm_campaign=Saver%20Plan&utm_term=12&utm_content=Website,"Call (877) 928-8766 to talk with a real U.S.-based Customer Care representative, Monday through Friday from 7 a.m. to 6 p.m. CST. Or sign up online at InfiniteEnergy.com.",https://api.infiniteenergy.com/enrollments/pdf/IE/terms-of-service?languagePreference=en_US,False,,https://api.infiniteenergy.com/enrollments/pdf/electricity-facts-label?businessEntityAliasId=2&ldcName=ONCOR&rateDescriptor=12%20mo%20Saver&promoCode=PTC,https://signup.infiniteenergy.com/?promoCode=PTC&utm_source=Power%20to%20Choose&utm_medium=enroll&utm_campaign=Saver%20Plan&utm_term=12&utm_content=Signup,,(877) 928-8766,False,True,English,4.0
22302,ONCOR ELECTRIC DELIVERY COMPANY,GREEN ENERGY EXCHANGE,Texas Green 18 Autopay,0.1,0.096,0.095,,False,False,1.0,Fixed,100.0,18.0,150.00,https://getgex.com,"100% Renewable, made in Texas!",https://bit.ly/2xSWO45,False,,https://bit.ly/3eann5d,https://getgex.com/customers/new/residential-pricing-options?zip=75001,,(800) 791-8494,False,False,English,1.0
22210,ONCOR ELECTRIC DELIVERY COMPANY,SPARK ENERGY LLC,Spark Instant Plus 12,0.42,0.21,0.105," 0.0¢ Rate: up to 2,000 kWh
14.0¢ Rate: above 2,000 kWh $220 base fee",False,False,1.0,Fixed,0.0,12.0,200.00,www.sparkenergy.com,,https://www.sparkenergy.com/api/enrollment-product-document/147652/TOS/NoPromo/ONCOR/Electric/75001,False,,https://www.sparkenergy.com/Spark/media/Documents/Electricity-Facts-Label-(58)-1-2.pdf,https://www.sparkenergy.com/products-and-services/?UtilityID=47&ProductID=143477,,(877) 547-7275,True,True,English,2.0
22170,ONCOR ELECTRIC DELIVERY COMPANY,4CHANGE ENERGY,Power Saver 12,0.095,0.091,0.09,,False,False,1.0,Fixed,6.0,12.0,20 per month remaining,https://www.4changeenergy.com/personalized-plans-and-rates/?utm_source=ptc&utm_medium=ONCOR_12&utm_campaign=affiliate&promocode=ptc&tdu=ER_ONCOR&productcode=powsvb12hab_o&utm_content=powersaver,,https://www.4changeenergy.com/Docs/TOSA_4ChangeEnergy.pdf,False,,https://www.4changeenergy.com/viewpdf.aspx/?Docs/efl_powsvb12hab_o.pdf,https://www.4changeenergy.com/personalized-plans-and-rates/?utm_source=ptc&utm_medium=ONCOR_12&utm_campaign=affiliate&promocode=ptc&tdu=ER_ONCOR&productcode=powsvb12hab_o&utm_content=powersaver,,(844) 840-1066,True,False,English,2.0
22415,ONCOR ELECTRIC DELIVERY COMPANY,SPARK ENERGY LLC,Spark Instant Plus 6,0.44,0.22,0.11,"0.0¢ Rate: up to 2,000 kWh
14.0¢ Rate: above 2,000 kWh
$175 base charge",False,False,1.0,Fixed,0.0,6.0,200.00,www.sparkenergy.com,,https://www.sparkenergy.com/api/enrollment-product-document/147659/TOS/NoPromo/ONCOR/Electric/75001,False,,https://www.sparkenergy.com/Spark/media/Documents/Electricity-Facts-Label-(51)-1-2.pdf,https://www.sparkenergy.com/products-and-services/?UtilityID=47&ProductID=146212,,(877) 547-7275,True,True,English,2.0
22419,ONCOR ELECTRIC DELIVERY COMPANY,SPARK ENERGY LLC,Sure Saver 3,0.119,0.086,0.099,Receive a credit of $30.00 if your usage is greater than 999 kWh in a full monthly billing cycle.,False,False,1.0,Fixed,0.0,3.0,100.00,www.sparkenergy.com,,https://www.sparkenergy.com/api/enrollment-product-document/21281/TOS/NoPromo/ONCOR/Electric/75001,False,,https://www.sparkenergy.com/Spark/media/Documents/Electricity-Facts-Label-(17)-1-2_1.pdf,https://www.sparkenergy.com/products-and-services/?UtilityID=47&ProductID=21273,,(877) 547-7275,True,True,English,2.0
22032,ONCOR ELECTRIC DELIVERY COMPANY,GREEN MOUNTAIN ENERGY COMPANY,Pollution Free Conserve 12 Choice,0.113,0.1,0.11,"A flat GME energy charge of 5.0632¢ per kWh for the first 1,000 kWh, a flat GME energy charge of 8.4052¢ per kWh for usage over 1,000 kilowatts and a monthly base charge of $10.00. The price can only change to reflect actual price changes that are allowed by Public Utility Commission rules due to changes in law or regulatory charges.
",False,False,1.0,Fixed,100.0,12.0,150.00,https://www.greenmountainenergy.com,"Sign up for 100% Pollution Free Electricity today! The more energy you conserve, the more you’ll save. Choose our Pollution Free Conserve plan and get a lower rate on your first 1,000 kWh of monthly usage. Additional terms and conditions apply. See order confirmation page for details.",https://signup.greenmountain.com/files/0901751881a3001a.pdf,False,,https://signup.greenmountain.com/files/0901751881e90b5c.pdf,https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?sid=A3P_PTC_ERCOT_2015APR_PFCons12,,(844) 854-2260,False,True,English,4.0
22020,ONCOR ELECTRIC DELIVERY COMPANY,GREEN MOUNTAIN ENERGY COMPANY,Pollution Free e-Plus Choice,0.145,0.141,0.14,,False,False,0.0,Variable,100.0,0.0,0.00,https://www.greenmountainenergy.com,Sign up for 100% Pollution Free Electricity today! This plan requires you to enroll in Tree Free billing and Auto Pay at greenmountain.com/myaccount within thirty (30) days of your service start date. Additional terms and conditions apply. See order confirmation page for details.,https://signup.greenmountain.com/files/0901751881a3001a.pdf,False,,https://signup.greenmountain.com/files/0901751881e90d61.pdf,https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-PlusMTM,,(844) 854-2260,False,False,English,4.0
22010,ONCOR ELECTRIC DELIVERY COMPANY,GREEN MOUNTAIN ENERGY COMPANY,Pollution Free e-Plus 12 Choice,0.11,0.106,0.105,,False,False,1.0,Fixed,100.0,12.0,150.00,https://www.greenmountainenergy.com,Sign up for 100% Pollution Free Electricity today! This plan requires you to enroll in Tree Free billing and Auto Pay at greenmountain.com/myaccount within thirty (30) days of your service start date. Additional terms and conditions apply. See order confirmation page for details.,https://signup.greenmountain.com/files/0901751881a3001a.pdf,False,,https://signup.greenmountain.com/files/090175188224ba95.pdf,https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-P12,,(844) 854-2260,False,False,English,4.0
21945,ONCOR ELECTRIC DELIVERY COMPANY,POWER OF TEXAS HOLDINGS INC,Power of Texas 24,0.108,0.099,0.095,,False,False,1.0,Fixed,24.0,24.0,150.00,http://www.poweroftexas.com,,https://s3-us-west-2.amazonaws.com/potx-ironhide.operations/PRODUCTMARKETING/POTX.TOS.06132019.English_c07f550f-e79d-4f1e-9e57-559c5058f60d.pdf,False,,https://s3-us-west-2.amazonaws.com/potx-ironhide.operations/PRODUCT/POTXN1F24D0DG015_20200427_ENG_c8aaf478-b720-4442-8280-2a21bef52234.pdf,http://www.poweroftexas.com/powertochoose,,(888) 500-8348,True,False,English,1.0
21946,ONCOR ELECTRIC DELIVERY COMPANY,POWER OF TEXAS HOLDINGS INC,Power of Texas 12,0.108,0.099,0.095,,False,False,1.0,Fixed,24.0,12.0,150.00,http://www.poweroftexas.com,,https://s3-us-west-2.amazonaws.com/potx-ironhide.operations/PRODUCTMARKETING/POTX.TOS.06132019.English_a90dce87-1149-4376-90cc-7f9a826bed42.pdf,False,,https://s3-us-west-2.amazonaws.com/potx-ironhide.operations/PRODUCT/POTXN1F12D0DG015_20200427_ENG_fdc2c614-c7f9-401b-ad5d-89d7be041792.pdf,http://www.poweroftexas.com/powertochoose,,(888) 500-8348,True,False,English,1.0
21978,ONCOR ELECTRIC DELIVERY COMPANY,GREEN MOUNTAIN ENERGY COMPANY,Pollution Free e-Plus 60 Choice,0.094,0.09,0.088,,False,False,1.0,Fixed,100.0,60.0,300.00,https://www.greenmountainenergy.com,Sign up for 100% Pollution Free Electricity today! This plan requires you to enroll in Tree Free billing and Auto Pay at greenmountain.com/myaccount within thirty (30) days of your service start date. Additional terms and conditions apply. See order confirmation page for details.,https://signup.greenmountain.com/files/0901751881a3001a.pdf,False,,https://signup.greenmountain.com/files/0901751882547e09.pdf,https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-P12,,(844) 854-2260,False,False,English,4.0
21948,ONCOR ELECTRIC DELIVERY COMPANY,POWER OF TEXAS HOLDINGS INC,Power of Texas 18,0.113,0.104,0.1,,False,False,1.0,Fixed,24.0,18.0,150.00,http://www.poweroftexas.com,,https://s3-us-west-2.amazonaws.com/potx-ironhide.operations/PRODUCTMARKETING/POTX.TOS.06132019.English_5bfa6699-34fc-4e8a-9b8d-eeb97c995d42.pdf,False,,https://s3-us-west-2.amazonaws.com/potx-ironhide.operations/PRODUCT/POTXN1F18D0DG015_20200427_ENG_eb1b8a5f-c9d1-4248-802e-4b26e5120e12.pdf,http://www.poweroftexas.com/powertochoose,,(888) 500-8348,True,False,English,1.0
21982,ONCOR ELECTRIC DELIVERY COMPANY,CHARIOT ENERGY,Chariot Choice 6,0.114,0.11,0.109,,False,False,1.0,Fixed,100.0,6.0,49.00,https://chariotenergy.com/,"Sign-up today and receive regret-free 100% clean renewable energy at prices competitive to traditional power.  We’re committed to providing our customers transparency, simplicity and clean energy backed by world class customer experience.",https://signup.chariotenergy.com/Home/TOS?productId=26699,False,,https://signup.chariotenergy.com/Home/EFl?productId=26699&Promo=,http://signup.chariotenergy.com/?&Promocode=PTCUP6&flowtype=1,,(855) 524-2746,False,False,English,5.0
21986,TEXAS-NEW MEXICO POWER COMPANY,GREEN MOUNTAIN ENERGY COMPANY,Pollution Free e-Plus 60 Choice,0.113,0.105,0.101,"
",False,False,1.0,Fixed,100.0,60.0,300.00,https://www.greenmountainenergy.com,Sign up for 100% Pollution Free Electricity today! This plan requires you to enroll in Tree Free billing and Auto Pay at greenmountain.com/myaccount within thirty (30) days of your service start date. Additional terms and conditions apply. See order confirmation page for details.,https://signup.greenmountain.com/files/0901751881a3001a.pdf,False,,https://signup.greenmountain.com/files/0901751882547e0b.pdf,https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-P6,,(844) 854-2260,False,False,English,4.0
21991,TEXAS-NEW MEXICO POWER COMPANY,CHARIOT ENERGY,Chariot Choice 6,0.136,0.128,0.125,,False,False,1.0,Fixed,100.0,6.0,49.00,https://chariotenergy.com/,"Sign-up today and receive regret-free 100% clean renewable energy at prices competitive to traditional power.  We’re committed to providing our customers transparency, simplicity and clean energy backed by world class customer experience.",https://signup.chariotenergy.com/Home/TOS?productId=25435,False,,https://signup.chariotenergy.com/Home/EFl?productId=25435,http://signup.chariotenergy.com/?&Promocode=PTCUP6&flowtype=1,,(855) 524-2746,False,False,English,5.0
22022,TEXAS-NEW MEXICO POWER COMPANY,GREEN MOUNTAIN ENERGY COMPANY,Pollution Free e-Plus Choice,0.161,0.153,0.15,,False,False,0.0,Variable,100.0,0.0,0.00,https://www.greenmountainenergy.com,Sign up for 100% Pollution Free Electricity today! This plan requires you to enroll in Tree Free billing and Auto Pay at greenmountain.com/myaccount within thirty (30) days of your service start date. Additional terms and conditions apply. See order confirmation page for details.,https://signup.greenmountain.com/files/0901751881a3001a.pdf,False,,https://signup.greenmountain.com/files/0901751881e90d63.pdf,https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-PlusMTM,,(844) 854-2260,False,False,English,4.0
