"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]","[Language]","[Rating]","[Zipcodes]"
22703,AEP TEXAS CENTRAL COMPANY,DIRECT ENERGY,Live Brighter 17,0.1260,0.1120,0.1050,,False,False,1,Fixed,15,17,135.00,https://www.directenergy.com/texas/electricity-plans/msid/62/pid/?utm_source=BD&utm_medium=PTC,Take advantage of a competitive energy rate and enjoy 17 months with a great fixed rate for your electricity. Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_FIXED_TOS_ENG_20191007.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FDARXXX3429_ENG_20200204.PDF,https://www.directenergy.com/texas/electricity-plans/live-brighter-17-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC,,(877) 697-7560,TRUE,FALSE,English,3,"['77414', '77419', '77434', '77437', '77440', '77442', '77456', '77457', '77458', '77460', '77465', '77483', '77901', '77903', '77904', '77905', '77950', '77951', '77957', '77962', '77963', '77968', '77971', '77977', '77978', '77979', '77983', '77990', '77993', '77994', '78001', '78005', '78011', '78014', '78016', '78017', '78019', '78022', '78026', '78040', '78041', '78042', '78043', '78045', '78046', '78050', '78052', '78057', '78059', '78060', '78061', '78064', '78065', '78067', '78071', '78076', '78102', '78104', '78107', '78116', '78118', '78119', '78122', '78140', '78141', '78142', '78145', '78146', '78151', '78159', '78162', '78164', '78330', '78332', '78335', '78336', '78339', '78340', '78341', '78342', '78343', '78344', '78347', '78349', '78350', '78351', '78352', '78353', '78355', '78357', '78358', '78359', '78361', '78362', '78363', '78364', '78368', '78369', '78370', '78371', '78372', '78373', '78374', '78375', '78376', '78377', '78379', '78380', '78382', '78383', '78384', '78387', '78389', '78390', '78391', '78393', '78401', '78402', '78404', '78405', '78406', '78407', '78408', '78409', '78410', '78411', '78412', '78413', '78414', '78415', '78416', '78417', '78418', '78419', '78426', '78469', '78501', '78503', '78504', '78505', '78516', '78520', '78521', '78522', '78526', '78535', '78537', '78538', '78539', '78540', '78541', '78542', '78543', '78547', '78548', '78549', '78550', '78551', '78552', '78553', '78557', '78558', '78559', '78560', '78562', '78565', '78566', '78567', '78568', '78569', '78570', '78572', '78573', '78574', '78575', '78576', '78577', '78578', '78579', '78580', '78582', '78583', '78584', '78586', '78589', '78592', '78593', '78594', '78595', '78596', '78597', '78598', '78599', '78604', '78629', '78638', '78644', '78648', '78801', '78827', '78828', '78830', '78832', '78833', '78834', '78836', '78837', '78839', '78840', '78841', '78843', '78851', '78852', '78853', '78860', '78870', '78872', '78873', '78877', '78880', '78881', '78933', '78934', '78935', '78943', '78956']"
22704,AEP TEXAS CENTRAL COMPANY,DIRECT ENERGY,Live Brighter 17,0.1260,0.1120,0.1050,,False,False,1,Fixed,15,17,135.00,https://www.directenergy.com/texas/electricity-plans/msid/62/pid/?utm_source=BD&utm_medium=PTC,Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_FIXED_TOS_SPA_20191007.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FDARXXX3429_SPA_20200204.PDF,https://www.directenergy.com/texas/electricity-plans/live-brighter-17-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC,,(877) 697-7560,TRUE,FALSE,Spanish,3
22715,AEP TEXAS CENTRAL COMPANY,DIRECT ENERGY,Bright Choice,0.1340,0.1200,0.1130,,False,False,0,Variable,15,1,0.00,https://www.directenergy.com/texas/electricity-plans/msid/62/pid/?utm_source=BD&utm_medium=PTC,Take advantage of market prices and pay the going energy rate each month. Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_VAR_TOS_ENG_20191011.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VDARXXX0450_ENG_20200204.PDF,https://www.directenergy.com/texas/electricity-plans/bright-choice-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC,,(877) 697-7560,TRUE,FALSE,English,3,"['77414', '77419', '77434', '77437', '77440', '77442', '77456', '77457', '77458', '77460', '77465', '77483', '77901', '77903', '77904', '77905', '77950', '77951', '77957', '77962', '77963', '77968', '77971', '77977', '77978', '77979', '77983', '77990', '77993', '77994', '78001', '78005', '78011', '78014', '78016', '78017', '78019', '78022', '78026', '78040', '78041', '78042', '78043', '78045', '78046', '78050', '78052', '78057', '78059', '78060', '78061', '78064', '78065', '78067', '78071', '78076', '78102', '78104', '78107', '78116', '78118', '78119', '78122', '78140', '78141', '78142', '78145', '78146', '78151', '78159', '78162', '78164', '78330', '78332', '78335', '78336', '78339', '78340', '78341', '78342', '78343', '78344', '78347', '78349', '78350', '78351', '78352', '78353', '78355', '78357', '78358', '78359', '78361', '78362', '78363', '78364', '78368', '78369', '78370', '78371', '78372', '78373', '78374', '78375', '78376', '78377', '78379', '78380', '78382', '78383', '78384', '78387', '78389', '78390', '78391', '78393', '78401', '78402', '78404', '78405', '78406', '78407', '78408', '78409', '78410', '78411', '78412', '78413', '78414', '78415', '78416', '78417', '78418', '78419', '78426', '78469', '78501', '78503', '78504', '78505', '78516', '78520', '78521', '78522', '78526', '78535', '78537', '78538', '78539', '78540', '78541', '78542', '78543', '78547', '78548', '78549', '78550', '78551', '78552', '78553', '78557', '78558', '78559', '78560', '78562', '78565', '78566', '78567', '78568', '78569', '78570', '78572', '78573', '78574', '78575', '78576', '78577', '78578', '78579', '78580', '78582', '78583', '78584', '78586', '78589', '78592', '78593', '78594', '78595', '78596', '78597', '78598', '78599', '78604', '78629', '78638', '78644', '78648', '78801', '78827', '78828', '78830', '78832', '78833', '78834', '78836', '78837', '78839', '78840', '78841', '78843', '78851', '78852', '78853', '78860', '78870', '78872', '78873', '78877', '78880', '78881', '78933', '78934', '78935', '78943', '78956']"
22716,AEP TEXAS CENTRAL COMPANY,DIRECT ENERGY,Bright Choice,0.1340,0.1200,0.1130,,False,False,0,Variable,15,1,0.00,https://www.directenergy.com/texas/electricity-plans/msid/62/pid/?utm_source=BD&utm_medium=PTC,Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_VAR_TOS_SPA_20191011.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VDARXXX0450_SPA_20200204.PDF,https://www.directenergy.com/texas/electricity-plans/bright-choice-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC,,(877) 697-7560,TRUE,FALSE,Spanish,3
22725,AEP TEXAS CENTRAL COMPANY,FIRST CHOICE POWER ,You Got This 15,0.1280,0.1140,0.1070,,False,False,1,Fixed,15,15,135.00,https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC,Lock in a fixed Texas energy rate for 15 months! Monthly base charge $4.95. For new customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_ENG_20191011.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFARXXX1165_ENG_20200204.PDF,https://www.firstchoicepower.com/texas/electricity-plans/you-got-this-15-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC,,(888) 676-9883,TRUE,FALSE,English,3,"['77414', '77419', '77434', '77437', '77440', '77442', '77456', '77457', '77458', '77460', '77465', '77483', '77901', '77903', '77904', '77905', '77950', '77951', '77957', '77962', '77963', '77968', '77971', '77977', '77978', '77979', '77983', '77990', '77993', '77994', '78001', '78005', '78011', '78014', '78016', '78017', '78019', '78022', '78026', '78040', '78041', '78042', '78043', '78045', '78046', '78050', '78052', '78057', '78059', '78060', '78061', '78064', '78065', '78067', '78071', '78076', '78102', '78104', '78107', '78116', '78118', '78119', '78122', '78140', '78141', '78142', '78145', '78146', '78151', '78159', '78162', '78164', '78330', '78332', '78335', '78336', '78339', '78340', '78341', '78342', '78343', '78344', '78347', '78349', '78350', '78351', '78352', '78353', '78355', '78357', '78358', '78359', '78361', '78362', '78363', '78364', '78368', '78369', '78370', '78371', '78372', '78373', '78374', '78375', '78376', '78377', '78379', '78380', '78382', '78383', '78384', '78387', '78389', '78390', '78391', '78393', '78401', '78402', '78404', '78405', '78406', '78407', '78408', '78409', '78410', '78411', '78412', '78413', '78414', '78415', '78416', '78417', '78418', '78419', '78426', '78469', '78501', '78503', '78504', '78505', '78516', '78520', '78521', '78522', '78526', '78535', '78537', '78538', '78539', '78540', '78541', '78542', '78543', '78547', '78548', '78549', '78550', '78551', '78552', '78553', '78557', '78558', '78559', '78560', '78562', '78565', '78566', '78567', '78568', '78569', '78570', '78572', '78573', '78574', '78575', '78576', '78577', '78578', '78579', '78580', '78582', '78583', '78584', '78586', '78589', '78592', '78593', '78594', '78595', '78596', '78597', '78598', '78599', '78604', '78629', '78638', '78644', '78648', '78801', '78827', '78828', '78830', '78832', '78833', '78834', '78836', '78837', '78839', '78840', '78841', '78843', '78851', '78852', '78853', '78860', '78870', '78872', '78873', '78877', '78880', '78881', '78933', '78934', '78935', '78943', '78956']"
22727,AEP TEXAS CENTRAL COMPANY,FIRST CHOICE POWER ,You Got This 15,0.1280,0.1140,0.1070,,False,False,1,Fixed,15,15,135.00,https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC,Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes.<br />,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_SPA_20191011.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFARXXX1165_SPA_20200204.PDF,https://www.firstchoicepower.com/texas/electricity-plans/you-got-this-15-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC,,(888) 676-9883,TRUE,FALSE,Spanish,3
22736,AEP TEXAS CENTRAL COMPANY,FIRST CHOICE POWER ,Monthly Freedom Plan,0.1340,0.1200,0.1130,,False,False,0,Variable,15,1,0.00,https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC,A month-to-month plan with a low introductory rate and no contract for your Texas electricity needs!,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_VAR_TOS_ENG_20191011.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VFARXXX0199_ENG_20200204.PDF,https://www.firstchoicepower.com/texas/electricity-plans/monthly-freedom-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC,,(888) 676-9883,TRUE,FALSE,English,3,"['77414', '77419', '77434', '77437', '77440', '77442', '77456', '77457', '77458', '77460', '77465', '77483', '77901', '77903', '77904', '77905', '77950', '77951', '77957', '77962', '77963', '77968', '77971', '77977', '77978', '77979', '77983', '77990', '77993', '77994', '78001', '78005', '78011', '78014', '78016', '78017', '78019', '78022', '78026', '78040', '78041', '78042', '78043', '78045', '78046', '78050', '78052', '78057', '78059', '78060', '78061', '78064', '78065', '78067', '78071', '78076', '78102', '78104', '78107', '78116', '78118', '78119', '78122', '78140', '78141', '78142', '78145', '78146', '78151', '78159', '78162', '78164', '78330', '78332', '78335', '78336', '78339', '78340', '78341', '78342', '78343', '78344', '78347', '78349', '78350', '78351', '78352', '78353', '78355', '78357', '78358', '78359', '78361', '78362', '78363', '78364', '78368', '78369', '78370', '78371', '78372', '78373', '78374', '78375', '78376', '78377', '78379', '78380', '78382', '78383', '78384', '78387', '78389', '78390', '78391', '78393', '78401', '78402', '78404', '78405', '78406', '78407', '78408', '78409', '78410', '78411', '78412', '78413', '78414', '78415', '78416', '78417', '78418', '78419', '78426', '78469', '78501', '78503', '78504', '78505', '78516', '78520', '78521', '78522', '78526', '78535', '78537', '78538', '78539', '78540', '78541', '78542', '78543', '78547', '78548', '78549', '78550', '78551', '78552', '78553', '78557', '78558', '78559', '78560', '78562', '78565', '78566', '78567', '78568', '78569', '78570', '78572', '78573', '78574', '78575', '78576', '78577', '78578', '78579', '78580', '78582', '78583', '78584', '78586', '78589', '78592', '78593', '78594', '78595', '78596', '78597', '78598', '78599', '78604', '78629', '78638', '78644', '78648', '78801', '78827', '78828', '78830', '78832', '78833', '78834', '78836', '78837', '78839', '78840', '78841', '78843', '78851', '78852', '78853', '78860', '78870', '78872', '78873', '78877', '78880', '78881', '78933', '78934', '78935', '78943', '78956']"
22737,AEP TEXAS CENTRAL COMPANY,FIRST CHOICE POWER ,Monthly Freedom Plan,0.1340,0.1200,0.1130,,False,False,0,Variable,15,1,0.00,https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC,Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_VAR_TOS_SPA_20191011.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VFARXXX0199_SPA_20200204.PDF,https://www.firstchoicepower.com/texas/electricity-plans/monthly-freedom-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC,,(888) 676-9883,TRUE,FALSE,Spanish,3
22693,AEP TEXAS CENTRAL COMPANY,FRONTIER UTILITIES,Eco Green 3,0.0930,0.0840,0.0800,,False,False,1,Fixed,100,3,150.00,https://www.frontierutilities.com/,"Frontier Utilities is the winner of the 2014-2019 Distinction Award from the Better Business Bureau and is A-Rated. Headquartered in Houston, Frontier has been providing affordable energy plans and great customer service for over five years. In addition to serving as an official sponsor of Sam Houston Race Park, Frontier is committed to giving back to the community, supporting the Boy Scouts of America and Susan G Komen Breast Cancer Foundation. Offer only available to customers enrolling online - electronic billing and automatic payment enrollment required.",http://portal.frontierutilities.com/frontierefl/eflviewer.aspx?lang=SP&prodcode=TOS,False,,http://portal.frontierutilities.com/frontierefl2/eflviewer.aspx?lang=SP&prodcode=ECOG3&tdspcode=AEP_CENT,https://portal.frontierutilities.com/Webenrollment/PartnerOffers.aspx?Zip_Code=77414&PartnerName=PTCEGO3,,(877) 261-1024,TRUE,FALSE,Spanish,2
22750,AEP TEXAS CENTRAL COMPANY,CPL RETAIL ENERGY,Liberty Plan,0.1340,0.1200,0.1130,,False,False,0,Variable,15,1,0.00,https://www.cplretailenergy.com/texas/electricity-plans/msid/3051/pid/grid?utm_source=BD&utm_medium=ptc,Enjoy the flexibility of a month-to-month plan and avoid cancellation or termination fees! New customers only.,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=CPL_VAR_TOS_ENG_20191011.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VCARXXX0241_ENG_20200204.PDF,https://www.cplretailenergy.com/texas/electricity-plans/liberty-plan-ptc/msid/3051/pid/pp7?utm_source=BD&utm_medium=ptc,,(844) 664-2838,TRUE,FALSE,English,4,"['77414', '77419', '77434', '77437', '77440', '77442', '77456', '77457', '77458', '77460', '77465', '77483', '77901', '77903', '77904', '77905', '77950', '77951', '77957', '77962', '77963', '77968', '77971', '77977', '77978', '77979', '77983', '77990', '77993', '77994', '78001', '78005', '78011', '78014', '78016', '78017', '78019', '78022', '78026', '78040', '78041', '78042', '78043', '78045', '78046', '78050', '78052', '78057', '78059', '78060', '78061', '78064', '78065', '78067', '78071', '78076', '78102', '78104', '78107', '78116', '78118', '78119', '78122', '78140', '78141', '78142', '78145', '78146', '78151', '78159', '78162', '78164', '78330', '78332', '78335', '78336', '78339', '78340', '78341', '78342', '78343', '78344', '78347', '78349', '78350', '78351', '78352', '78353', '78355', '78357', '78358', '78359', '78361', '78362', '78363', '78364', '78368', '78369', '78370', '78371', '78372', '78373', '78374', '78375', '78376', '78377', '78379', '78380', '78382', '78383', '78384', '78387', '78389', '78390', '78391', '78393', '78401', '78402', '78404', '78405', '78406', '78407', '78408', '78409', '78410', '78411', '78412', '78413', '78414', '78415', '78416', '78417', '78418', '78419', '78426', '78469', '78501', '78503', '78504', '78505', '78516', '78520', '78521', '78522', '78526', '78535', '78537', '78538', '78539', '78540', '78541', '78542', '78543', '78547', '78548', '78549', '78550', '78551', '78552', '78553', '78557', '78558', '78559', '78560', '78562', '78565', '78566', '78567', '78568', '78569', '78570', '78572', '78573', '78574', '78575', '78576', '78577', '78578', '78579', '78580', '78582', '78583', '78584', '78586', '78589', '78592', '78593', '78594', '78595', '78596', '78597', '78598', '78599', '78604', '78629', '78638', '78644', '78648', '78801', '78827', '78828', '78830', '78832', '78833', '78834', '78836', '78837', '78839', '78840', '78841', '78843', '78851', '78852', '78853', '78860', '78870', '78872', '78873', '78877', '78880', '78881', '78933', '78934', '78935', '78943', '78956']"
22751,AEP TEXAS CENTRAL COMPANY,CPL RETAIL ENERGY,Liberty Plan,0.1340,0.1200,0.1130,,False,False,0,Variable,15,1,0.00,https://www.cplretailenergy.com/texas/electricity-plans/msid/3051/pid/grid?utm_source=BD&utm_medium=ptc,Precio medio refleja cargo mensual de $4.95,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=CPL_VAR_TOS_SPA_20191011.pdf,False,,https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VCARXXX0241_SPA_20200204.PDF,https://www.cplretailenergy.com/texas/electricity-plans/liberty-plan-ptc/msid/3051/pid/pp7?utm_source=BD&utm_medium=ptc,,(844) 664-2838,TRUE,FALSE,Spanish,4
