"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]","[Language]","[Rating]"
"22037","TEXAS-NEW MEXICO POWER COMPANY","GREEN MOUNTAIN ENERGY COMPANY","Pollution Free e-Plus 12 Choice","0.1260","0.1180","0.1150","","False","False","1","Fixed","100","12","150.00","https://www.greenmountainenergy.com","Sign up for 100% Pollution Free Electricity today! This plan requires you to enroll in Tree Free billing and Auto Pay at greenmountain.com/myaccount within thirty (30) days of your service start date. Additional terms and conditions apply. See order confirmation page for details.","https://signup.greenmountain.com/files/0901751881a3001a.pdf","False","","https://signup.greenmountain.com/files/090175188224ba97.pdf","https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-P12","","(844) 854-2260","FALSE","FALSE","English","4"
"22038","TEXAS-NEW MEXICO POWER COMPANY","GREEN MOUNTAIN ENERGY COMPANY","Pollution Free e-Plus 12 Choice","0.1260","0.1180","0.1150","","False","False","1","Fixed","100","12","150.00","https://www.greenmountainenergy.com","¡Inscríbete para electricidad 100% Pollution Free hoy mismo! Este plan requiere que te inscribas en facturación Tree Free y Auto Pay en greenmountain.com/myaccount dentro de treinta (30) días de la fecha de inicio de tu servicio. Términos y condiciones adicionales aplican. Ve la página de confirmación de pedido para detalles.","https://signup.greenmountain.com/files/0901751881a3001b.pdf","False","","https://signup.greenmountain.com/files/090175188224ba98.pdf","https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-P12_ES","","(844) 854-2260","FALSE","FALSE","Spanish","4"
"22119","TEXAS-NEW MEXICO POWER COMPANY","SPARK ENERGY LLC","Spark Instant Plus 12","0.4800","0.2400","0.1200"," 0.0¢ Rate: up to 2,000 kWh
14.0¢ Rate: above 2,000 kWh 
$200 base fee","False","False","1","Fixed","0","12","200.00","www.sparkenergy.com","","https://www.sparkenergy.com/api/enrollment-product-document/147658/TOS/NoPromo/TNMP/Electric/75077","False","","https://www.sparkenergy.com/Spark/media/Documents/Electricity-Facts-Label-(59)-3-4.pdf","https://www.sparkenergy.com/products-and-services/enroll/?zip=75077&productid=147658&commodity=Electric&market=TNMP&utilityId=4&promoCode=&brk_source=&referalid=","","(877) 547-7275","TRUE","TRUE","Spanish","2"
"22120","TEXAS-NEW MEXICO POWER COMPANY","SPARK ENERGY LLC","Spark Instant Plus 12","0.4800","0.2400","0.1200"," 0.0¢ Rate: up to 2,000 kWh
14.0¢ Rate: above 2,000 kWh ","False","False","1","Fixed","0","12","200.00","www.sparkenergy.com","","https://www.sparkenergy.com/api/enrollment-product-document/147658/TOS/NoPromo/TNMP/Electric/75077","False","","https://www.sparkenergy.com/Spark/media/Documents/Electricity-Facts-Label-(59)-1-2.pdf","https://www.sparkenergy.com/products-and-services/?UtilityID=51&ProductID=147658","","(877) 547-7275","TRUE","TRUE","English","2"
"22423","TEXAS-NEW MEXICO POWER COMPANY","SPARK ENERGY LLC","Choice 15","0.1360","0.1280","0.1240","","False","False","1","Fixed","0","15","100.00","www.sparkenergy.com","","https://www.sparkenergy.com/api/enrollment-product-document/146173/TOS/NoPromo/TNMP/Electric/75077","False","","https://www.sparkenergy.com/Spark/media/Documents/Electricity-Facts-Label-(49)-1-2.pdf","https://www.sparkenergy.com/products-and-services/?UtilityID=51&ProductID=146173","","(877) 547-7275","TRUE","FALSE","English","2"
"22424","TEXAS-NEW MEXICO POWER COMPANY","SPARK ENERGY LLC","Choice 15","0.1360","0.1280","0.1240","","False","False","1","Fixed","0","15","100.00","www.sparkenergy.com","","https://www.sparkenergy.com/api/enrollment-product-document/146173/TOS/NoPromo/TNMP/Electric/75077","False","","https://www.sparkenergy.com/Spark/media/Documents/Electricity-Facts-Label-(49)-3-4.pdf","https://www.sparkenergy.com/en/products-and-services/enroll/?zip=75077&productid=146173&commodity=Electric&market=TNMP&utilityId=4&promoCode=&brk_source=&referalid=","","(877) 547-7275","TRUE","FALSE","Spanish","2"
"22425","TEXAS-NEW MEXICO POWER COMPANY","SPARK ENERGY LLC","Choice 6","0.1430","0.1350","0.1310","","False","False","1","Fixed","0","6","175.00","www.sparkenergy.com","","https://www.sparkenergy.com/api/enrollment-product-document/20708/TOS/NoPromo/TNMP/Electric/75077","False","","https://www.sparkenergy.com/Spark/media/Documents/Electricity-Facts-Label-(48)-1-2.pdf","https://www.sparkenergy.com/products-and-services/?UtilityID=51&ProductID=20708","","(877) 547-7275","TRUE","FALSE","English","2"
"22426","TEXAS-NEW MEXICO POWER COMPANY","SPARK ENERGY LLC","Choice 6","0.1430","0.1350","0.1310","","False","False","1","Fixed","0","6","175.00","www.sparkenergy.com","","https://www.sparkenergy.com/api/enrollment-product-document/20708/TOS/NoPromo/TNMP/Electric/75077","False","","https://www.sparkenergy.com/Spark/media/Documents/Electricity-Facts-Label-(48)-3-4.pdf","https://www.sparkenergy.com/en/products-and-services/enroll/?zip=75077&productid=20708&commodity=Electric&market=TNMP&utilityId=4&promoCode=&brk_source=&referalid=","","(877) 547-7275","TRUE","FALSE","Spanish","2"
"22427","TEXAS-NEW MEXICO POWER COMPANY","SPARK ENERGY LLC","Choice 12","0.1360","0.1280","0.1240","","False","False","1","Fixed","0","12","100.00","www.sparkenergy.com","","https://www.sparkenergy.com/api/enrollment-product-document/21457/TOS/NoPromo/TNMP/Electric/75077","False","","https://www.sparkenergy.com/Spark/media/Documents/Electricity-Facts-Label-(47)-1-2.pdf","https://www.sparkenergy.com/products-and-services/?UtilityID=51&ProductID=21457","","(877) 547-7275","TRUE","FALSE","English","2"
"22428","TEXAS-NEW MEXICO POWER COMPANY","SPARK ENERGY LLC","Choice 12","0.1360","0.1280","0.1240","","False","False","1","Fixed","0","12","100.00","www.sparkenergy.com","","https://www.sparkenergy.com/api/enrollment-product-document/21457/TOS/NoPromo/TNMP/Electric/75077","False","","https://www.sparkenergy.com/Spark/media/Documents/Electricity-Facts-Label-(47)-3-4.pdf","https://www.sparkenergy.com/en/products-and-services/enroll/?zip=75077&productid=21457&commodity=Electric&market=TNMP&utilityId=4&promoCode=&brk_source=&referalid=","","(877) 547-7275","TRUE","FALSE","Spanish","2"
"22298","TEXAS-NEW MEXICO POWER COMPANY","GREEN ENERGY EXCHANGE","Texas Green 18 Autopay","0.1180","0.1100","0.1060","","False","False","1","Fixed","100","18","150.00","https://getgex.com","100% Renewable, made in Texas!","https://bit.ly/2xSWO45","False","","https://bit.ly/2y7oF08","https://getgex.com/customers/new/residential-pricing-options?zip=76255","","(800) 791-8494","FALSE","FALSE","English","1"
"22299","TEXAS-NEW MEXICO POWER COMPANY","GREEN ENERGY EXCHANGE","Texas Green 18 Autopay","0.1180","0.1100","0.1060","","False","False","1","Fixed","100","18","150.00","https://getgex.com","100% renovable hecho en Texas!","https://bit.ly/2WwlPwd","False","","https://bit.ly/2Vha0rl","https://getgex.com/es/customers/new/residential-pricing-options?zip=76255","","(800) 791-8494","FALSE","FALSE","Spanish","1"
"22331","TEXAS-NEW MEXICO POWER COMPANY","RELIANT","Reliant Power On 12 plan","0.1250","0.1120","0.1050","","False","False","1","Fixed","10","12","150.00","http://www.reliant.com","This offer is for new customers only who enroll through Power to Choose.","https://www.reliant.com/files/0901751880c5cea5.pdf","False","","https://www.reliant.com/files/0901751882275bdb.pdf","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0003&fromLP=ptc&txtPromocode=WF3713&sid=A3P_1562314131","","(855) 350-8650","TRUE","FALSE","English","4"
"22290","TEXAS-NEW MEXICO POWER COMPANY","SPARK ENERGY LLC","Sure Saver 6","0.1820","0.1140","0.1400","Sure Saver 6 allows you to lock into a low rate for 6 months but the best part of this plan is the $60.00/monthly service fee credit you will receive if usage is greater than 999 kwh. This plan includes an early termination fee of $100.","False","False","1","Fixed","0","6","100.00","www.sparkenergy.com","","https://www.sparkenergy.com/api/enrollment-product-document/21330/TOS/NoPromo/TNMP/Electric/75077","False","","https://www.sparkenergy.com/Spark/media/Documents/Electricity-Facts-Label-(18)-1-2_1.pdf","https://www.sparkenergy.com/products-and-services/?UtilityID=51&ProductID=21330","","(877) 547-7275","TRUE","TRUE","English","2"
"22291","TEXAS-NEW MEXICO POWER COMPANY","SPARK ENERGY LLC","Sure Saver 6","0.1820","0.1140","0.1400","Sure Saver 6 allows you to lock into a low rate for 6 months but the best part of this plan is the $60.00/monthly service fee credit you will receive if usage is greater than 999 kwh. This plan includes an early termination fee of $100.","False","False","1","Fixed","0","6","100.00","www.sparkenergy.com","","https://www.sparkenergy.com/api/enrollment-product-document/21330/TOS/NoPromo/TNMP/Electric/75077","False","","https://www.sparkenergy.com/Spark/media/Documents/Electricity-Facts-Label-(18)-3-4_1.pdf","https://www.sparkenergy.com/en/products-and-services/enroll/?zip=75077&productid=21330&commodity=Electric&market=TNMP&utilityId=4&promoCode=&brk_source=&referalid=","","(877) 547-7275","TRUE","TRUE","Spanish","2"
"22547","TEXAS-NEW MEXICO POWER COMPANY","GREEN MOUNTAIN ENERGY COMPANY","Pollution Free e-Plus 18 Choice","0.1200","0.1120","0.1090","

","False","False","0","Variable","100","18","150.00","https://www.greenmountainenergy.com","Sign up for 100% Pollution Free Electricity today! This plan requires you to enroll in Tree Free billing and Auto Pay at greenmountain.com/myaccount within thirty (30) days of your service start date. Additional terms and conditions apply. See order confirmation page for details.","https://signup.greenmountain.com/files/0901751881a3001a.pdf","False","","https://signup.greenmountain.com/files/090175188224ba8d.pdf","https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-P12","","(844) 854-2260","FALSE","FALSE","English","4"
"22548","TEXAS-NEW MEXICO POWER COMPANY","GREEN MOUNTAIN ENERGY COMPANY","Pollution Free e-Plus 18 Choice","0.1200","0.1120","0.1090","","False","False","0","Variable","100","18","150.00","https://www.greenmountainenergy.com","¡Inscríbete para electricidad 100% Pollution Free hoy mismo! Cuanta más energía conserves, más ahorrarás. Elige nuestro plan Pollution Free Conserve y obtén una tarifa más baja en tus primeros 1,000 kWh de consumo mensual. Términos y condiciones adicionales aplican. Ve la página de confirmación de pedido para detalles.","https://signup.greenmountain.com/files/0901751881a3001b.pdf","False","","https://signup.greenmountain.com/files/090175188224ba8e.pdf","https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-P12_ES","","(844) 854-2260","FALSE","FALSE","Spanish","4"
"22578","TEXAS-NEW MEXICO POWER COMPANY","TEXPO ENERGY","Texpo Ahorrador a Precio Fijo Autopay E-Plan","0.1370","0.1270","0.1210","","False","False","1","Fixed","16","9","$175.00","http://www.texpoenergy.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Texpo’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRTNMSAVER9&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRTNMSAVER9&lang=es","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","Spanish","4"
"22575","TEXAS-NEW MEXICO POWER COMPANY","TEXPO ENERGY","Texpo Saver Fixed Autopay E-Plan ","0.1370","0.1270","0.1210","","False","False","1","Fixed","16","9","$175.00","http://www.texpoenergy.com","If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRTNMSAVER9&lang=en","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRTNMSAVER9&lang=en","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","English","4"
"22596","TEXAS-NEW MEXICO POWER COMPANY","TEXPO ENERGY","Texpo Ahorrador a Precio Fijo Autopay E-Plan","0.1310","0.1210","0.1150","","False","False","1","Fixed","16","6","$175.00","http://www.texpoenergy.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Texpo’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRWTUSAVER6&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRWTUSAVER6&lang=es","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","Spanish","4"
"22587","TEXAS-NEW MEXICO POWER COMPANY","TEXPO ENERGY","Texpo Saver Fixed Autopay E-Plan","0.1310","0.1210","0.1150","","False","False","1","Fixed","16","6","$175.00","http://www.texpoenergy.com","If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRTNMSAVER6&lang=en","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRTNMSAVER6&lang=en","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","English","4"
"22588","TEXAS-NEW MEXICO POWER COMPANY","TEXPO ENERGY","Texpo Saver Fixed Autopay E-Plan","0.1220","0.1120","0.1060","","False","False","1","Fixed","16","3","175.00","http://www.texpoenergy.com","If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRTNMSAVER3&lang=en","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRTNMSAVER3&lang=en","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","English","4"
"22604","TEXAS-NEW MEXICO POWER COMPANY","TEXPO ENERGY","Texpo Ahorrador a Precio Fijo Autopay E-Plan","0.1220","0.1120","0.1060","","False","False","1","Fixed","16","3","$175.00 ","http://www.texpoenergy.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Texpo’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRTNMSAVER3&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRTNMSAVER3&lang=es","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","Spanish","4"
"22616","TEXAS-NEW MEXICO POWER COMPANY","TEXPO ENERGY","Texpo Saver Fixed Autopay E-Plan","0.1170","0.1070","0.1010","","False","False","1","Fixed","16","36","$175.00","http://www.texpoenergy.com","If you elect to pay your invoice by any method other than an approved AutoPay method (as stated in Texpo’s AutoPay Enrollment Form), you will be subject to an additional charge of 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRTNMSAVER36&lang=en","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRTNMSAVER36&lang=en","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","English","4"
"22674","TEXAS-NEW MEXICO POWER COMPANY","Iberdrola Texas","Give to COVID Relief 36","0.1340","0.1260","0.1220","","False","False","1","Fixed","100","36","250","https://iberdrolatexas.com/ELPL?campaign=PTC&promo_code=PTC001","100% renewable Texas wind content, with no hidden fees or base charges.","https://storage.googleapis.com/ibtex_webpdf/TOS/IBRSOL-TX-TOS.pdf","False","","https://storage.googleapis.com/ibtex_may20_efl/TNP/TNP_36U_OP_200423_C_EN.pdf","https://iberdrolatexas.com/ELPL?campaign=PTC&promo_code=PTC001","","(844) 956-0456","TRUE","FALSE","English",
"22619","TEXAS-NEW MEXICO POWER COMPANY","TEXPO ENERGY","Texpo Ahorrador a Precio Fijo Autopay E-Plan","0.1170","0.1070","0.1010","","False","False","1","Fixed","16","36","$175.00","http://www.texpoenergy.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Texpo’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=TRTNMSAVER36&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=TRTNMSAVER36&lang=es","https://enroll.texpoenergy.com","","(877) 839-7657","FALSE","FALSE","Spanish","4"
"22723","TEXAS-NEW MEXICO POWER COMPANY","DIRECT ENERGY","Bright Choice","0.1310","0.1190","0.1120","","False","False","0","Variable","15","1","0.00","https://www.directenergy.com/texas/electricity-plans/msid/62/pid/?utm_source=BD&utm_medium=PTC","Take advantage of market prices and pay the going energy rate each month. Monthly base charge $4.95. For new customers only.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_VAR_TOS_ENG_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VDTRXXX0458_ENG_20200505.PDF","https://www.directenergy.com/texas/electricity-plans/bright-choice-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC","","(877) 697-7560","TRUE","FALSE","English","3"
"22724","TEXAS-NEW MEXICO POWER COMPANY","DIRECT ENERGY","Bright Choice","0.1310","0.1190","0.1120","","False","False","0","Variable","15","1","0.00","https://www.directenergy.com/texas/electricity-plans/msid/62/pid/?utm_source=BD&utm_medium=PTC","Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_VAR_TOS_SPA_20200303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VDTRXXX0458_SPA_20200505.PDF","https://www.directenergy.com/texas/electricity-plans/bright-choice-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC","","(877) 697-7560","TRUE","FALSE","Spanish","3"
"22734","TEXAS-NEW MEXICO POWER COMPANY","FIRST CHOICE POWER ","You Got This 15","0.1220","0.1100","0.1030","","False","False","1","Fixed","15","15","135.00","https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC","Lock in a fixed Texas energy rate for 15 months! Monthly base charge $4.95. For new customers only.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_ENG_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFTRXXX1194_ENG_20200505.PDF","https://www.firstchoicepower.com/texas/electricity-plans/you-got-this-15-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC","","(888) 676-9883","TRUE","FALSE","English","2"
"22735","TEXAS-NEW MEXICO POWER COMPANY","FIRST CHOICE POWER ","You Got This 15","0.1220","0.1100","0.1030","","False","False","1","Fixed","15","15","135.00","https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC","Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_FIXED_TOS_SPA_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FFTRXXX1194_SPA_20200505.PDF","https://www.firstchoicepower.com/texas/electricity-plans/you-got-this-15-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC","","(888) 676-9883","TRUE","FALSE","Spanish","2"
"22744","TEXAS-NEW MEXICO POWER COMPANY","FIRST CHOICE POWER ","Monthly Freedom Plan","0.1240","0.1110","0.1050","","False","False","0","Variable","15","1","0.00","https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC","A month-to-month plan with a low introductory rate and no contract for your Texas electricity needs!","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_VAR_TOS_ENG_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VFTRXXX0187_ENG_20200303.PDF","https://www.firstchoicepower.com/texas/electricity-plans/monthly-freedom-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC","","(888) 676-9883","TRUE","FALSE","English","2"
"22745","TEXAS-NEW MEXICO POWER COMPANY","FIRST CHOICE POWER ","Monthly Freedom Plan","0.1310","0.1190","0.1120","","False","False","0","Variable","15","1","0.00","https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC","Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP_VAR_TOS_SPA_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VFTRXXX0196_SPA_20200505.PDF","https://www.firstchoicepower.com/texas/electricity-plans/monthly-freedom-ptc/msid/26550/pid/ygt7?utm_source=BD&utm_medium=PTC","","(888) 676-9883","TRUE","FALSE","Spanish","2"
"22760","TEXAS-NEW MEXICO POWER COMPANY","GEXA ENERGY","Gexa Choice Green 11","0.1110","0.1030","0.0990","","False","False","1","Fixed","100","11","150.00","https://www.gexaenergy.com/P2CSP/","Asegura una baja tarifa fija.| Haga su factura mas predecible con el programa Budget Billing de Gexa Energy.| Tambien se ofrece diferentes metodos de pago con opciones de autopago sin cargo adicional.| Esta oferta se aplica solo a nuevos clientes que se inscriben a traves de Poder de Escoger","https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=SP&prodcode=TOS","False","","https://eflviewer.gexaenergy.com/eflviewer.aspx?lang=SP&prodcode=GXACHIGRN11&tdspcode=TNMP","http://www.gexaenergy.com/P2CSP/","","(866) 329-4392","TRUE","FALSE","Spanish","3"
"22826","TEXAS-NEW MEXICO POWER COMPANY","SOUTHERN FEDERAL POWER LLC","Bonus Back - 12","0.1290","0.1160","0.1090","","False","False","1","Fixed","6","12","149.00","https://southernfederal.com","Zero minimum fees. Zero maximum usage fees. Zero credit card fees. We sweeten this deal with a bonus credit of $25 applied to your 2nd month's bill.","https://bit.ly/2ZfBfqk","False","","https://bit.ly/3drKbfE","https://southernfederal.com/?utm_source=Power2Choose&utm_medium=Referral&utm_campaign=SoFed%20Try%20Us%207%2020190913","","(844) 644-0474","TRUE","FALSE","English",
"22827","TEXAS-NEW MEXICO POWER COMPANY","SOUTHERN FEDERAL POWER LLC","Abono de Regreso - 12","0.1290","0.1160","0.1090","","False","False","1","Fixed","6","0","149.00","https://southernfederal.com","Zero minimum fees. Zero maximum usage fees. Zero credit card fees. We sweeten this deal with a bonus credit of $25 applied to your 2nd month's bill.","https://bit.ly/3aq3qEU","False","","https://bit.ly/2Wh2COz","https://southernfederal.com/?utm_source=Power2Choose&utm_medium=Referral&utm_campaign=SoFed%20Try%20Us%207%2020190913","","(844) 644-0474","TRUE","FALSE","Spanish",
"22842","TEXAS-NEW MEXICO POWER COMPANY","SOUTHERN FEDERAL POWER LLC","Residential  Fixed - 36","0.1290","0.1160","0.1090","","False","False","1","Fixed","5","36","199.00","https://southernfederal.com","Zero minimum usage fees. Zero maximum usage fees. Zero credit card fees. This product is priced perfectly for Texas residents looking for the best possible rate at the longest possible term.","https://bit.ly/2ZfBfqk","False","","https://bit.ly/2YgKupi","https://southernfederal.com/?utm_source=Power2Choose&utm_medium=Referral&utm_campaign=SoFed%20Try%20Us%207%2020190913","","(844) 644-0474","TRUE","FALSE","English",
"22843","TEXAS-NEW MEXICO POWER COMPANY","SOUTHERN FEDERAL POWER LLC","SoFed Mejor Tarifa - 36","0.1290","0.1160","0.1090","","False","False","1","Fixed","5","36","199.00","https://southernfederal.com","¡Lo pediste, lo construimos! Nuestro producto de tarifa fija de tres años es nuestro plan más solicitado por los residentes de Texas. Disfrute de un año completo de estabilidad de precios sin tarifas de uso mínimo, sin cargos de tarjeta de crédito, y con un bajo costo de energía.","https://bit.ly/3aq3qEU","False","","https://bit.ly/2WhizmG","https://southernfederal.com/?utm_source=Power2Choose&utm_medium=Referral&utm_campaign=SoFed%20Try%20Us%207%2020190913","","(844) 644-0474","TRUE","FALSE","Spanish",
"22921","TEXAS-NEW MEXICO POWER COMPANY","YEP","Su Plan de Energía a Precio Fijo AutoPay E-Plan","0.1520","0.1250","0.1210","$9.95 para el uso de menos de 1,000 kWh","False","False","1","Fixed","16","9","175.00","http://www.yeptexas.com","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Texpo’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRTNMF9&lang=en","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRTNMF9&lang=en","https://enroll.yepenergy.com","","(866) 937-5937","FALSE","TRUE","Spanish","4"
"22931","TEXAS-NEW MEXICO POWER COMPANY","YEP","Su Plan de Energía a Precio Fijo AutoPay E-Plan","0.1410","0.1140","0.1100","$9.95 para el uso de menos de 1,000 kWh
","False","False","1","Fixed","16","18","175.00","http://www.yeptexas.com/","Si elige pagar la factura por cualquier método diferente de un método aprobado por AutoPay (come se indica en Texpo’s Auto Pay Enrollment Form) estará sujeto a un cargo adicional de 0.5¢/kWh.","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=tos&rateCode=YRTNMF18&lang=es","False","","https://texpo-prod-api.eroms.works/api/v1/document/ViewProductDocument?type=efl&rateCode=YRTNMF18&lang=es","https://enroll.yepenergy.com","","(866) 937-5937","FALSE","TRUE","Spanish","4"
"22857","TEXAS-NEW MEXICO POWER COMPANY","SUMMER ENERGY LLC","3 Months PTC Texas Summer Savings Product","0.1330","0.1210","0.1140","","False","False","1","Fixed","11","3","100.00","https://www.summerenergy.com/","NEW CUSTOMERS ONLY PROMO CODE PTCTNMP2019. Online account management available. Customer service available Mon-Fri 8AM-7PM CST and Saturday 8AM-5PM CST. Toll free 1-888-594-9299.","https://www.summerenergy.com/PDF/TOS.pdf","False","","https://www.summerenergy.com/PDF/UBEFL3MPTCSUMRES4ALLTNMP051420.pdf","https://www.summerenergy.com/Signup?promocode=PTCTNMP2019","","(888) 594-9299","TRUE","FALSE","English","4"
"22858","TEXAS-NEW MEXICO POWER COMPANY","SUMMER ENERGY LLC","3 Months PTC Texas Summer Savings Product","0.1330","0.1210","0.1140","","False","False","1","Fixed","11","3","100.00","https://www.summerenergy.com/","NUEVOS CLIENTES. CÓDIGO DE PROMOCIÓN PTCTNMP2019. Administración de cuenta en línea disponible. Servicio al cliente disponible Lunes a Viernes de 8AM a 7PM CST y Sabados de 8AM a 5PM CST. Llamada gratuita 1-888-594-9299.","https://www.summerenergy.com/PDF/TOS.pdf#page=7","False","","https://www.summerenergy.com/PDF/UBEFL3MPTCSUMRES4ALLTNMP051420.pdf#page=2","https://www.summerenergy.com/Signup?promocode=PTCTNMP2019","","(888) 594-9299","TRUE","FALSE","Spanish","4"
